SessionID,FirebaseID,Timestamp,Version,Age,Gender,Occupation,Education,Major,Year,GPA,Spiritual_Practice,Gita_Familiarity,Feedback,Score_Sattva_Raw,Score_Rajas_Raw,Score_Tamas_Raw,Dominant_Guna,BFI_BF1,BFI_BF1_Text,BFI_BFI1,BFI_BFI1_Text,Duration_BFI_BF1,Duration_BFI_BFI1,BFI_BF2,BFI_BF2_Text,BFI_BFI2,BFI_BFI2_Text,Duration_BFI_BF2,Duration_BFI_BFI2,BFI_BF3,BFI_BF3_Text,BFI_BFI3,BFI_BFI3_Text,Duration_BFI_BF3,Duration_BFI_BFI3,BFI_BF4,BFI_BF4_Text,BFI_BFI4,BFI_BFI4_Text,Duration_BFI_BF4,Duration_BFI_BFI4,BFI_BF5,BFI_BF5_Text,BFI_BFI5,BFI_BFI5_Text,Duration_BFI_BF5,Duration_BFI_BFI5,BFI_BF6,BFI_BF6_Text,BFI_BFI6,BFI_BFI6_Text,Duration_BFI_BF6,Duration_BFI_BFI6,BFI_BF7,BFI_BF7_Text,BFI_BFI7,BFI_BFI7_Text,Duration_BFI_BF7,Duration_BFI_BFI7,BFI_BF8,BFI_BF8_Text,BFI_BFI8,BFI_BFI8_Text,Duration_BFI_BF8,Duration_BFI_BFI8,BFI_BF9,BFI_BF9_Text,BFI_BFI9,BFI_BFI9_Text,Duration_BFI_BF9,Duration_BFI_BFI9,BFI_BF10,BFI_BF10_Text,BFI_BFI10,BFI_BFI10_Text,Duration_BFI_BF10,Duration_BFI_BFI10,BFI_BFI11,BFI_BFI11_Text,Duration_BFI_BFI11,BFI_BFI12,BFI_BFI12_Text,Duration_BFI_BFI12,BFI_BFI13,BFI_BFI13_Text,Duration_BFI_BFI13,BFI_BFI14,BFI_BFI14_Text,Duration_BFI_BFI14,BFI_BFI15,BFI_BFI15_Text,Duration_BFI_BFI15,BFI_BFI16,BFI_BFI16_Text,Duration_BFI_BFI16,BFI_BFI17,BFI_BFI17_Text,Duration_BFI_BFI17,BFI_BFI18,BFI_BFI18_Text,Duration_BFI_BFI18,BFI_BFI19,BFI_BFI19_Text,Duration_BFI_BFI19,BFI_BFI20,BFI_BFI20_Text,Duration_BFI_BFI20,BFI_BFI21,BFI_BFI21_Text,Duration_BFI_BFI21,BFI_BFI22,BFI_BFI22_Text,Duration_BFI_BFI22,BFI_BFI23,BFI_BFI23_Text,Duration_BFI_BFI23,BFI_BFI24,BFI_BFI24_Text,Duration_BFI_BFI24,BFI_BFI25,BFI_BFI25_Text,Duration_BFI_BFI25,BFI_BFI26,BFI_BFI26_Text,Duration_BFI_BFI26,BFI_BFI27,BFI_BFI27_Text,Duration_BFI_BFI27,BFI_BFI28,BFI_BFI28_Text,Duration_BFI_BFI28,BFI_BFI29,BFI_BFI29_Text,Duration_BFI_BFI29,BFI_BFI30,BFI_BFI30_Text,Duration_BFI_BFI30,BFI_BFI31,BFI_BFI31_Text,Duration_BFI_BFI31,BFI_BFI32,BFI_BFI32_Text,Duration_BFI_BFI32,BFI_BFI33,BFI_BFI33_Text,Duration_BFI_BFI33,BFI_BFI34,BFI_BFI34_Text,Duration_BFI_BFI34,BFI_BFI35,BFI_BFI35_Text,Duration_BFI_BFI35,BFI_BFI36,BFI_BFI36_Text,Duration_BFI_BFI36,BFI_BFI37,BFI_BFI37_Text,Duration_BFI_BFI37,BFI_BFI38,BFI_BFI38_Text,Duration_BFI_BFI38,BFI_BFI39,BFI_BFI39_Text,Duration_BFI_BFI39,BFI_BFI40,BFI_BFI40_Text,Duration_BFI_BFI40,BFI_BFI41,BFI_BFI41_Text,Duration_BFI_BFI41,BFI_BFI42,BFI_BFI42_Text,Duration_BFI_BFI42,BFI_BFI43,BFI_BFI43_Text,Duration_BFI_BFI43,BFI_BFI44,BFI_BFI44_Text,Duration_BFI_BFI44,Score_BigFive_Neuroticism,Score_BigFive_Conscientiousness,Score_BigFive_Extraversion,Score_BigFive_Agreeableness,Score_BigFive_Openness,Guna_Changes,Tab_Switches
e6f63854-f8a9-4429-b8ba-2199952c6e30,kOJGwNsOO6ZlmU8u1Ok3,2026-02-14T14:16:38.557Z,original-gpi,20,Male,Student,UG (Pursuing),Electronics and communication ,3,9.5,Regular,Somewhat,,4.15,4.32,2.86,Rajas,,,1.0,Is talkative,,25703.0,,,1.0,Tends to find fault with others,,39273.0,,,3.0,Does a thorough job,,65537.0,,,2.0,"Is depressed, blue",,73320.0,,,2.0,"Is original, comes up with new ideas",,79035.0,,,5.0,Is reserved,,84255.0,,,4.0,Is helpful and unselfish with others,,91614.0,,,4.0,Can be somewhat careless,,95825.0,,,2.0,"Is relaxed, handles stress well",,103439.0,,,2.0,Is curious about many different things,,111226.0,2.0,Is full of energy,113382.0,1.0,Starts quarrels with others,115221.0,5.0,Is a reliable worker,126331.0,3.0,Can be tense,348500.0,4.0,"Is ingenious, a deep thinker",352913.0,3.0,Generates a lot of enthusiasm,358551.0,5.0,Has a forgiving nature,360730.0,2.0,Tends to be disorganized,366426.0,5.0,Worries a lot,375281.0,5.0,Has an active imagination,379198.0,5.0,Tends to be quiet,382717.0,5.0,Is generally trusting,384593.0,4.0,Tends to be lazy,388243.0,3.0,"Is emotionally stable, not easily upset",391971.0,2.0,Is inventive,395092.0,2.0,Has an assertive personality,407690.0,1.0,Can be cold and aloof,418067.0,3.0,Perseveres until the task is finished,422935.0,2.0,Can be moody,434324.0,5.0,"Values artistic, aesthetic experiences",440162.0,5.0,"Is sometimes shy, inhibited",446038.0,5.0,Is considerate and kind to almost everyone,450193.0,1.0,Does things efficiently,453919.0,4.0,Remains calm in tense situations,458105.0,4.0,Prefers work that is routine,465741.0,2.0,"Is outgoing, sociable",470279.0,2.0,Is sometimes rude to others,474270.0,1.0,Makes plans and follows through with them,478308.0,5.0,Gets nervous easily,482677.0,1.0,"Likes to reflect, play with ideas",486253.0,3.0,Has few artistic interests,492442.0,4.0,Likes to cooperate with others,495735.0,5.0,Is easily distracted,498991.0,1.0,"Is sophisticated in art, music, or literature",510487.0,3.3,2.4,1.6,4.7,2.7,93,4
ae1b8aea-3f66-4ca7-ab35-fa90f7adfdf1,l94Iu9JxaG6DOaS3OP8M,2026-02-13T06:14:29.243Z,original-gpi,18,Male,Student,UG (Pursuing),Chemical engineering ,1,7.8,Never,Somewhat,,4.07,4.68,3.68,Rajas,4.0,I see myself as someone who is reserved.,,,24608.0,,3.0,I see myself as someone who is generally trusting.,,,29483.0,,4.0,I see myself as someone who tends to be lazy.,,,31645.0,,2.0,"I see myself as someone who is relaxed, handles stress well.",,,38026.0,,4.0,I see myself as someone who has few artistic interests.,,,52314.0,,1.0,"I see myself as someone who is outgoing, sociable.",,,57896.0,,1.0,I see myself as someone who tends to find fault with others.,,,64399.0,,2.0,I see myself as someone who does a thorough job.,,,72743.0,,5.0,I see myself as someone who gets nervous easily.,,,77577.0,,1.0,I see myself as someone who has an active imagination.,,,82626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.0,1.5,4.0,1.5,95,4
f9a1a919-5858-41ce-bf96-1b07747c1064,luUBuj0bApIRuNZ6Jzg5,2026-02-14T11:46:01.916Z,original-gpi,21,Male,Student,UG (Pursuing),Computer science ,2,6.5,Regular,Very Familiar,,6.96,7.00,6.82,Rajas,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,,,3.5,3.2,3.5,3.2,4.2,0,0
15daacdd-1efb-4350-b32e-5bfabb25beda,m626hwVpB7SLyFQjVlyd,2026-02-14T14:05:19.932Z,original-gpi,23,Male,Student,UG (Pursuing),CSE,4,80,Regular,Very Familiar,,5.85,4.20,2.07,Sattva,,,5.0,Is talkative,,10990.0,,,4.0,Tends to find fault with others,,14039.0,,,5.0,Does a thorough job,,17465.0,,,1.0,"Is depressed, blue",,20521.0,,,5.0,"Is original, comes up with new ideas",,23057.0,,,5.0,Is reserved,,24737.0,,,5.0,Is helpful and unselfish with others,,27680.0,,,1.0,Can be somewhat careless,,31483.0,,,3.0,"Is relaxed, handles stress well",,34739.0,,,4.0,Is curious about many different things,,38262.0,5.0,Is full of energy,41062.0,1.0,Starts quarrels with others,43713.0,5.0,Is a reliable worker,46767.0,4.0,Can be tense,49305.0,5.0,"Is ingenious, a deep thinker",51329.0,5.0,Generates a lot of enthusiasm,54458.0,5.0,Has a forgiving nature,56515.0,1.0,Tends to be disorganized,61391.0,4.0,Worries a lot,63897.0,4.0,Has an active imagination,65951.0,5.0,Tends to be quiet,70064.0,5.0,Is generally trusting,73053.0,2.0,Tends to be lazy,76714.0,4.0,"Is emotionally stable, not easily upset",79406.0,4.0,Is inventive,81740.0,5.0,Has an assertive personality,86322.0,4.0,Can be cold and aloof,95322.0,3.0,Perseveres until the task is finished,98576.0,4.0,Can be moody,101811.0,5.0,"Values artistic, aesthetic experiences",105643.0,4.0,"Is sometimes shy, inhibited",108818.0,5.0,Is considerate and kind to almost everyone,115189.0,5.0,Does things efficiently,117320.0,3.0,Remains calm in tense situations,122582.0,5.0,Prefers work that is routine,132784.0,5.0,"Is outgoing, sociable",134591.0,1.0,Is sometimes rude to others,137145.0,4.0,Makes plans and follows through with them,139438.0,2.0,Gets nervous easily,141807.0,4.0,"Likes to reflect, play with ideas",144644.0,3.0,Has few artistic interests,149329.0,5.0,Likes to cooperate with others,151711.0,5.0,Is easily distracted,154144.0,4.0,"Is sophisticated in art, music, or literature",159585.0,2.9,4.1,3.6,4.3,3.9,103,0
de6b5fa2-8161-4ba5-9772-04aca5518e11,n007gJYZQ34nN6MrSJQY,2026-02-15T05:22:40.678Z,original-gpi,43,Male,Working Professional,PG (Completed),,,,Rarely,Heard of it,,3.19,3.28,3.54,Tamas,,,5.0,Is talkative,,8773.0,,,4.0,Tends to find fault with others,,12656.0,,,2.0,Does a thorough job,,15842.0,,,1.0,"Is depressed, blue",,18888.0,,,2.0,"Is original, comes up with new ideas",,24018.0,,,1.0,Is reserved,,28223.0,,,5.0,Is helpful and unselfish with others,,34904.0,,,5.0,Can be somewhat careless,,37934.0,,,2.0,"Is relaxed, handles stress well",,42398.0,,,5.0,Is curious about many different things,,67370.0,4.0,Is full of energy,69341.0,2.0,Starts quarrels with others,71853.0,4.0,Is a reliable worker,73996.0,4.0,Can be tense,75641.0,1.0,"Is ingenious, a deep thinker",79810.0,4.0,Generates a lot of enthusiasm,82377.0,5.0,Has a forgiving nature,84978.0,5.0,Tends to be disorganized,86908.0,4.0,Worries a lot,88563.0,2.0,Has an active imagination,91852.0,1.0,Tends to be quiet,95280.0,4.0,Is generally trusting,98081.0,4.0,Tends to be lazy,100099.0,1.0,"Is emotionally stable, not easily upset",105302.0,2.0,Is inventive,108761.0,2.0,Has an assertive personality,110967.0,2.0,Can be cold and aloof,114890.0,1.0,Perseveres until the task is finished,122256.0,2.0,Can be moody,124297.0,2.0,"Values artistic, aesthetic experiences",129267.0,1.0,"Is sometimes shy, inhibited",132701.0,4.0,Is considerate and kind to almost everyone,138624.0,1.0,Does things efficiently,143977.0,1.0,Remains calm in tense situations,147100.0,2.0,Prefers work that is routine,150572.0,4.0,"Is outgoing, sociable",153372.0,2.0,Is sometimes rude to others,155535.0,1.0,Makes plans and follows through with them,159091.0,2.0,Gets nervous easily,161406.0,2.0,"Likes to reflect, play with ideas",166803.0,4.0,Has few artistic interests,173183.0,4.0,Likes to cooperate with others,175404.0,5.0,Is easily distracted,177511.0,2.0,"Is sophisticated in art, music, or literature",183678.0,3.4,1.6,4.3,4.0,2.4,87,0
cf9bc8bd-6952-43fa-ada6-92cbff2e5b54,nn6HNV187L2bEmCY0eYe,2026-02-14T15:23:14.107Z,original-gpi,21,Male,Working Professional,UG (Completed),,,,Never,Somewhat,,5.33,3.84,2.54,Sattva,,,4.0,Is talkative,,11123.0,,,5.0,Tends to find fault with others,,14773.0,,,4.0,Does a thorough job,,20276.0,,,1.0,"Is depressed, blue",,29330.0,,,2.0,"Is original, comes up with new ideas",,35012.0,,,2.0,Is reserved,,38740.0,,,5.0,Is helpful and unselfish with others,,59495.0,,,4.0,Can be somewhat careless,,49336.0,,,5.0,"Is relaxed, handles stress well",,52111.0,,,4.0,Is curious about many different things,,64331.0,4.0,Is full of energy,66350.0,1.0,Starts quarrels with others,69525.0,4.0,Is a reliable worker,72610.0,2.0,Can be tense,74869.0,4.0,"Is ingenious, a deep thinker",78549.0,4.0,Generates a lot of enthusiasm,83667.0,4.0,Has a forgiving nature,90603.0,1.0,Tends to be disorganized,97294.0,4.0,Worries a lot,103083.0,4.0,Has an active imagination,108685.0,4.0,Tends to be quiet,112465.0,5.0,Is generally trusting,114571.0,2.0,Tends to be lazy,116913.0,4.0,"Is emotionally stable, not easily upset",120720.0,3.0,Is inventive,131617.0,2.0,Has an assertive personality,136384.0,2.0,Can be cold and aloof,145060.0,4.0,Perseveres until the task is finished,150400.0,4.0,Can be moody,152639.0,4.0,"Values artistic, aesthetic experiences",155459.0,4.0,"Is sometimes shy, inhibited",158965.0,4.0,Is considerate and kind to almost everyone,168550.0,3.0,Does things efficiently,170877.0,4.0,Remains calm in tense situations,174709.0,2.0,Prefers work that is routine,180747.0,3.0,"Is outgoing, sociable",183965.0,2.0,Is sometimes rude to others,193428.0,4.0,Makes plans and follows through with them,198209.0,2.0,Gets nervous easily,200696.0,4.0,"Likes to reflect, play with ideas",223301.0,2.0,Has few artistic interests,226085.0,5.0,Likes to cooperate with others,228725.0,4.0,Is easily distracted,233388.0,4.0,"Is sophisticated in art, music, or literature",238254.0,2.3,3.6,3.1,4.1,3.7,108,0
4dfcea7f-5f0e-4307-9a3d-22460004f173,oHRfn28wrQJu5SEm0p00,2026-02-14T17:03:41.856Z,original-gpi,18,Male,Student,High School,Statistics and data science,1,8.00,Occasional,Somewhat,,5.19,4.08,2.89,Sattva,,,3.0,Is talkative,,6307.0,,,2.0,Tends to find fault with others,,8995.0,,,4.0,Does a thorough job,,10994.0,,,2.0,"Is depressed, blue",,14139.0,,,4.0,"Is original, comes up with new ideas",,17132.0,,,5.0,Is reserved,,19439.0,,,4.0,Is helpful and unselfish with others,,22354.0,,,4.0,Can be somewhat careless,,26254.0,,,3.0,"Is relaxed, handles stress well",,27588.0,,,5.0,Is curious about many different things,,29671.0,4.0,Is full of energy,31130.0,2.0,Starts quarrels with others,34739.0,4.0,Is a reliable worker,38054.0,4.0,Can be tense,42644.0,4.0,"Is ingenious, a deep thinker",60543.0,4.0,Generates a lot of enthusiasm,61724.0,4.0,Has a forgiving nature,63245.0,3.0,Tends to be disorganized,65445.0,4.0,Worries a lot,67922.0,4.0,Has an active imagination,69026.0,3.0,Tends to be quiet,72472.0,4.0,Is generally trusting,74781.0,4.0,Tends to be lazy,76291.0,5.0,"Is emotionally stable, not easily upset",78263.0,4.0,Is inventive,80674.0,4.0,Has an assertive personality,82011.0,2.0,Can be cold and aloof,85170.0,4.0,Perseveres until the task is finished,89093.0,3.0,Can be moody,91002.0,4.0,"Values artistic, aesthetic experiences",94454.0,5.0,"Is sometimes shy, inhibited",97640.0,4.0,Is considerate and kind to almost everyone,123343.0,3.0,Does things efficiently,125060.0,3.0,Remains calm in tense situations,146445.0,4.0,Prefers work that is routine,147898.0,2.0,"Is outgoing, sociable",149926.0,2.0,Is sometimes rude to others,153675.0,4.0,Makes plans and follows through with them,156058.0,4.0,Gets nervous easily,158131.0,4.0,"Likes to reflect, play with ideas",160808.0,3.0,Has few artistic interests,162490.0,4.0,Likes to cooperate with others,163996.0,4.0,Is easily distracted,165672.0,4.0,"Is sophisticated in art, music, or literature",168773.0,3.0,3.1,2.8,4.0,3.8,95,1
3ca07c3c-e30d-46d8-b6b2-63297d159909,p7woax3Qy0aw2sw8Lbzo,2026-02-14T18:29:45.835Z,original-gpi,18,Male,Student,UG (Pursuing),mechanical engineering,1,8.9,Occasional,Somewhat,,4.81,4.04,3.71,Sattva,,,5.0,Is talkative,,15314.0,,,4.0,Tends to find fault with others,,18030.0,,,4.0,Does a thorough job,,22515.0,,,3.0,"Is depressed, blue",,28047.0,,,2.0,"Is original, comes up with new ideas",,31245.0,,,2.0,Is reserved,,43751.0,,,4.0,Is helpful and unselfish with others,,47935.0,,,5.0,Can be somewhat careless,,56930.0,,,1.0,"Is relaxed, handles stress well",,68742.0,,,4.0,Is curious about many different things,,72694.0,3.0,Is full of energy,76942.0,1.0,Starts quarrels with others,80738.0,2.0,Is a reliable worker,85705.0,3.0,Can be tense,115094.0,4.0,"Is ingenious, a deep thinker",119410.0,4.0,Generates a lot of enthusiasm,128922.0,5.0,Has a forgiving nature,161591.0,1.0,Tends to be disorganized,140486.0,4.0,Worries a lot,168676.0,4.0,Has an active imagination,171583.0,1.0,Tends to be quiet,176231.0,5.0,Is generally trusting,180272.0,4.0,Tends to be lazy,189023.0,2.0,"Is emotionally stable, not easily upset",191485.0,3.0,Is inventive,198354.0,2.0,Has an assertive personality,202431.0,1.0,Can be cold and aloof,225531.0,5.0,Perseveres until the task is finished,232459.0,4.0,Can be moody,235254.0,4.0,"Values artistic, aesthetic experiences",247433.0,5.0,"Is sometimes shy, inhibited",251566.0,5.0,Is considerate and kind to almost everyone,264560.0,5.0,Does things efficiently,268543.0,2.0,Remains calm in tense situations,272289.0,5.0,Prefers work that is routine,277456.0,2.0,"Is outgoing, sociable",283660.0,1.0,Is sometimes rude to others,290634.0,4.0,Makes plans and follows through with them,297716.0,4.0,Gets nervous easily,303416.0,4.0,"Likes to reflect, play with ideas",311410.0,4.0,Has few artistic interests,319249.0,4.0,Likes to cooperate with others,325742.0,5.0,Is easily distracted,328813.0,1.0,"Is sophisticated in art, music, or literature",338291.0,3.9,3.2,3.3,4.4,2.9,97,0
c2e2aa8e-2b6b-4672-8321-bba078690edf,pOLeGXgsp6YqVRL6PjKK,2026-02-14T09:10:27.081Z,original-gpi,17,Female,Student,High School,Commerce ,,80.8,Regular,Somewhat,,5.74,3.52,3.11,Sattva,,,2.0,Is talkative,,407280.0,,,1.0,Tends to find fault with others,,389302.0,,,4.0,Does a thorough job,,375752.0,,,3.0,"Is depressed, blue",,363228.0,,,5.0,"Is original, comes up with new ideas",,358665.0,,,3.0,Is reserved,,350243.0,,,4.0,Is helpful and unselfish with others,,339328.0,,,2.0,Can be somewhat careless,,330795.0,,,3.0,"Is relaxed, handles stress well",,323044.0,,,5.0,Is curious about many different things,,315343.0,3.0,Is full of energy,304600.0,2.0,Starts quarrels with others,298781.0,3.0,Is a reliable worker,291758.0,3.0,Can be tense,287278.0,4.0,"Is ingenious, a deep thinker",281026.0,3.0,Generates a lot of enthusiasm,262467.0,5.0,Has a forgiving nature,250359.0,2.0,Tends to be disorganized,424603.0,4.0,Worries a lot,241799.0,5.0,Has an active imagination,236615.0,4.0,Tends to be quiet,231025.0,1.0,Is generally trusting,225160.0,4.0,Tends to be lazy,219168.0,3.0,"Is emotionally stable, not easily upset",209865.0,3.0,Is inventive,203548.0,4.0,Has an assertive personality,196703.0,3.0,Can be cold and aloof,188692.0,5.0,Perseveres until the task is finished,182252.0,4.0,Can be moody,168466.0,3.0,"Values artistic, aesthetic experiences",164362.0,3.0,"Is sometimes shy, inhibited",157019.0,3.0,Is considerate and kind to almost everyone,150088.0,3.0,Does things efficiently,141054.0,4.0,Remains calm in tense situations,128555.0,1.0,Prefers work that is routine,103573.0,2.0,"Is outgoing, sociable",83702.0,3.0,Is sometimes rude to others,76723.0,4.0,Makes plans and follows through with them,71294.0,3.0,Gets nervous easily,67290.0,3.0,"Likes to reflect, play with ideas",63130.0,4.0,Has few artistic interests,44478.0,5.0,Likes to cooperate with others,36909.0,3.0,Is easily distracted,29124.0,4.0,"Is sophisticated in art, music, or literature",23383.0,3.1,3.6,2.8,3.7,3.9,98,22
bb85514c-86b4-45c9-bc60-c0459678ec79,pchukaFwJTMs3rmQ7siB,2026-02-13T10:16:42.097Z,original-gpi,30,Male,Student,PG (Completed),Electrical engineering ,PhD,7.9,Occasional,Very Familiar,,4.59,3.96,3.96,Sattva,,,2.0,Is talkative,,11888.0,,,2.0,Tends to find fault with others,,18342.0,,,4.0,Does a thorough job,,25313.0,,,4.0,"Is depressed, blue",,42779.0,,,3.0,"Is original, comes up with new ideas",,50355.0,,,4.0,Is reserved,,52948.0,,,3.0,Is helpful and unselfish with others,,56284.0,,,2.0,Can be somewhat careless,,63609.0,,,3.0,"Is relaxed, handles stress well",,67467.0,,,3.0,Is curious about many different things,,70352.0,2.0,Is full of energy,73354.0,2.0,Starts quarrels with others,86664.0,3.0,Is a reliable worker,92104.0,3.0,Can be tense,95819.0,3.0,"Is ingenious, a deep thinker",100030.0,2.0,Generates a lot of enthusiasm,104156.0,3.0,Has a forgiving nature,107364.0,3.0,Tends to be disorganized,112727.0,4.0,Worries a lot,116235.0,3.0,Has an active imagination,121764.0,4.0,Tends to be quiet,124694.0,3.0,Is generally trusting,128412.0,4.0,Tends to be lazy,130773.0,3.0,"Is emotionally stable, not easily upset",133285.0,3.0,Is inventive,136660.0,2.0,Has an assertive personality,139389.0,3.0,Can be cold and aloof,142696.0,3.0,Perseveres until the task is finished,151540.0,3.0,Can be moody,153015.0,4.0,"Values artistic, aesthetic experiences",160127.0,4.0,"Is sometimes shy, inhibited",164392.0,4.0,Is considerate and kind to almost everyone,171734.0,2.0,Does things efficiently,176445.0,3.0,Remains calm in tense situations,179686.0,5.0,Prefers work that is routine,189249.0,3.0,"Is outgoing, sociable",191102.0,2.0,Is sometimes rude to others,194842.0,3.0,Makes plans and follows through with them,200606.0,4.0,Gets nervous easily,206149.0,3.0,"Likes to reflect, play with ideas",216182.0,4.0,Has few artistic interests,220787.0,4.0,Likes to cooperate with others,227878.0,4.0,Is easily distracted,233096.0,4.0,"Is sophisticated in art, music, or literature",236983.0,0.0,0.0,0.0,0.0,0.0,90,0
0bdc651f-3764-49b5-86a7-f44003650b34,qqKQ5wHDEOIBfYFZp3z3,2026-02-14T15:28:14.848Z,original-gpi,22,Female,Student,PG (Pursuing),Computer Science ,1,4,Rarely,Very Familiar,,4.59,4.32,3.93,Sattva,,,4.0,Is talkative,,6149.0,,,2.0,Tends to find fault with others,,11201.0,,,4.0,Does a thorough job,,14630.0,,,5.0,"Is depressed, blue",,17198.0,,,5.0,"Is original, comes up with new ideas",,22732.0,,,4.0,Is reserved,,24803.0,,,4.0,Is helpful and unselfish with others,,28254.0,,,4.0,Can be somewhat careless,,30737.0,,,2.0,"Is relaxed, handles stress well",,33076.0,,,5.0,Is curious about many different things,,39022.0,4.0,Is full of energy,40560.0,1.0,Starts quarrels with others,42255.0,3.0,Is a reliable worker,45811.0,4.0,Can be tense,48056.0,5.0,"Is ingenious, a deep thinker",52182.0,5.0,Generates a lot of enthusiasm,54345.0,5.0,Has a forgiving nature,55833.0,4.0,Tends to be disorganized,58208.0,4.0,Worries a lot,59917.0,4.0,Has an active imagination,67105.0,5.0,Tends to be quiet,68623.0,5.0,Is generally trusting,71006.0,5.0,Tends to be lazy,75338.0,4.0,"Is emotionally stable, not easily upset",81429.0,4.0,Is inventive,83921.0,4.0,Has an assertive personality,85986.0,2.0,Can be cold and aloof,87939.0,3.0,Perseveres until the task is finished,93147.0,4.0,Can be moody,95130.0,5.0,"Values artistic, aesthetic experiences",98752.0,4.0,"Is sometimes shy, inhibited",124034.0,5.0,Is considerate and kind to almost everyone,126906.0,3.0,Does things efficiently,128719.0,2.0,Remains calm in tense situations,131477.0,5.0,Prefers work that is routine,135107.0,2.0,"Is outgoing, sociable",138979.0,2.0,Is sometimes rude to others,142900.0,2.0,Makes plans and follows through with them,150147.0,4.0,Gets nervous easily,151752.0,5.0,"Likes to reflect, play with ideas",154639.0,1.0,Has few artistic interests,156335.0,4.0,Likes to cooperate with others,161693.0,3.0,Is easily distracted,164009.0,4.0,"Is sophisticated in art, music, or literature",166796.0,3.9,2.6,3.0,4.4,4.3,96,2
f11f9b33-0061-4934-853b-508f867985a2,rhgKZPvYVc8fsDLzIBzD,2026-02-15T03:45:09.424Z,original-gpi,24,Female,Student,UG (Completed),Mbbs,4,,Rarely,Heard of it,,4.22,3.96,4.07,Sattva,,,1.0,Is talkative,,68553.0,,,4.0,Tends to find fault with others,,72941.0,,,4.0,Does a thorough job,,95797.0,,,4.0,"Is depressed, blue",,98626.0,,,4.0,"Is original, comes up with new ideas",,101667.0,,,5.0,Is reserved,,103951.0,,,4.0,Is helpful and unselfish with others,,106655.0,,,4.0,Can be somewhat careless,,108936.0,,,4.0,"Is relaxed, handles stress well",,110935.0,,,2.0,Is curious about many different things,,114159.0,1.0,Is full of energy,128095.0,1.0,Starts quarrels with others,131848.0,4.0,Is a reliable worker,135211.0,4.0,Can be tense,136847.0,5.0,"Is ingenious, a deep thinker",139256.0,4.0,Generates a lot of enthusiasm,144141.0,5.0,Has a forgiving nature,146568.0,4.0,Tends to be disorganized,148472.0,4.0,Worries a lot,150143.0,4.0,Has an active imagination,151621.0,5.0,Tends to be quiet,153378.0,5.0,Is generally trusting,155346.0,5.0,Tends to be lazy,157374.0,4.0,"Is emotionally stable, not easily upset",161148.0,4.0,Is inventive,164969.0,4.0,Has an assertive personality,166582.0,3.0,Can be cold and aloof,171765.0,4.0,Perseveres until the task is finished,178054.0,4.0,Can be moody,180278.0,5.0,"Values artistic, aesthetic experiences",182161.0,5.0,"Is sometimes shy, inhibited",184281.0,5.0,Is considerate and kind to almost everyone,186400.0,4.0,Does things efficiently,189228.0,4.0,Remains calm in tense situations,191545.0,2.0,Prefers work that is routine,195836.0,1.0,"Is outgoing, sociable",198152.0,1.0,Is sometimes rude to others,201141.0,4.0,Makes plans and follows through with them,206737.0,4.0,Gets nervous easily,210402.0,1.0,"Likes to reflect, play with ideas",214935.0,4.0,Has few artistic interests,218380.0,4.0,Likes to cooperate with others,220029.0,4.0,Is easily distracted,221620.0,5.0,"Is sophisticated in art, music, or literature",226215.0,3.3,3.0,1.8,4.2,3.6,89,2
